My Status	Company Name	Programme Name	Opening Date	Closing Date	Latest Stage	Last Year Opening	Process	Find Housing	Info & Test Prep	Rolling	CV	Cover Letter	Written Answers	Sponsors Visa	Notes
Not Applied	Alvarez & Marsal	Summer Intern, Corporate Finance				04 Sep 25		Liverpool Street		Yes	Yes	No	No
Not Applied	Compass Lexecon	Intern (Summer 2027)				08 Sep 25		Barbican		Yes	Yes	Yes	No	Yes
Not Applied	Oliver Wyman	Summer Internship 2027				08 Sep 25		Marylebone	Oliver Wyman Prep	No	Yes	Yes	No
Not Applied	Accuracy	Finance Intern				10 Sep 25		Aldgate		Yes	Yes	No	No	No
Not Applied	Knight Frank	12-Week Work Placement				15 Sep 25		Marylebone		Yes	Yes	No	No	No
Not Applied	EY-Parthenon	Summer Internship 2027				18 Sep 25		Southwark		Yes	Yes	No	No
Not Applied	Oxera	Intern				18 Sep 25		Barbican		Yes	Yes	Yes	No
Not Applied	Charles River Associates	Intern - Summer 2027				22 Sep 25		Liverpool Street		Yes	Yes	Yes	No
Not Applied	ZS	Strategy Insights & Planning Associate - Intern				23 Sep 25		St Paul's		Yes	Yes	No	No
Not Applied	Baringa	UK 2027 Summer Internship				29 Sep 25		Victoria		No	Yes	Optional	Yes
Not Applied	L.E.K. Consulting	Summer Associate 2027				30 Sep 25	OA > VI > AC	Victoria		No	Yes	No	No	No
Not Applied	OC&C	Associate Consultant Summer Internship 2027				30 Sep 25	OA > VI > AC	Chancery Lane		Yes	Yes	No	No
Not Applied	Teneo	Financial Advisory Internship 2027				30 Sep 25	OA > AC	Blackfriars		Yes	Yes	No	No
Not Applied	Rystad Energy	Management Consultant Intern - 2027				01 Oct 25		Bank		Yes	Yes	Yes	No
Not Applied	Analysys Mason	Intern Associate Consultant, 2027				06 Oct 25		Southwark		Yes	Yes	Optional	No
Not Applied	Putnam	Summer Associate Internship				06 Oct 25		Whitehall		Yes	Yes	Optional	No
Not Applied	Alpha FMC	Summer Diversity Internship 2027				20 Oct 25	OA > HV > AC	Guildhall		Yes	Yes	No	No
Not Applied	FTI Consulting	2027 Summer Internship				27 Oct 25		Covent Garden		Yes
Not Applied	Capgemini	Internship Consulting or Technical routes 2027				28 Oct 25		Blackfriars		Yes	Yes	Yes	Yes
Not Applied	Fide Partners	Associate Consultant Intern				29 Oct 25		Covent Garden		Yes	Yes	Optional	No
Not Applied	CFO Insights	Management Consulting Internship				30 Oct 25		London		Yes	Yes	Optional	No
Not Applied	Retail Insights	Management Consulting Internship				30 Oct 25		Richmond		Yes	Yes	Optional	No
Not Applied	Turner & Townsend	Summer Placement 2027				01 Nov 25		St Paul's		Yes	Yes	Optional	No
Not Applied	Guidehouse	Intern - Campus Summer 2027				05 Nov 25		Bank		Yes	Yes	No	No
Not Applied	Korn Ferry	UK Summer Internship				20 Nov 25		St James's	Talent-Q	No	Yes	Yes	No
Not Applied	Newton	Summer Academy 2026/6				24 Nov 25	OA > HV > AC	Blackfriars		Yes	Yes	No	No
Not Applied	Plural Strategy	Strategy Consulting Intern				10 Dec 25		Covent Garden		Yes	Yes	No	No
Not Applied	BCG	Summer Associate, Internship				01 Jan 26			MBB Consulting	No	Yes	No	No	Yes
Not Applied	Roland Berger	Junior Consultant - Summer Internship 2027				05 Jan 26		Marylebone		No	Yes	Yes	No
Not Applied	Wood Mackenzie	Consulting Intern (June - August)				07 Jan 26		Bishopsgate		Yes	Yes	No	No	No
Not Applied	Simon-Kucher	Generalist Consulting Summer Internship				08 Jan 26	HV > OA > VI > AC	St Paul's	SHL	No	Yes	No	Yes
Not Applied	GEP	Intern - Consulting 2027				09 Feb 26		Bank		Yes	Yes	No	No		Requires fluency in French or German
Not Applied	NextWave Consulting	Financial Markets Intern 2027				22 Feb 26		Marylebone		Yes	Yes	No	No		2-weeks and paid
Not Applied	Colliers	Summer Internship 2027				28 Feb 26		Marylebone		Yes	Yes	Optional	No
Not Applied	Bain & Company	True North: Scholarship for Women				09 Mar 26		Covent Garden	Sova	No	Yes	No	Yes		Converts to Associate Consultant role. Eligiblilty: Women
Not Applied	Interpath Advisory	Intern Analyst				13 Mar 26		St Paul's		Yes	Yes	Yes	Optional
Not Applied	Near Future	Financial Modelling Intern				23 Mar 26		Liverpool Street		Yes	Yes	Yes	No
Not Applied	Platinum Peak Holdings Ltd	Private Equity (M&A) Intern				24 Mar 26		Ilford		Yes	Yes	No	No
Not Applied	Proxima	UK Summer Internship 2027				14 Apr 26	OA > TI > AC	Guildhall		Yes	Yes	Optional	No		Video response as part of application
Not Applied	GSA Capital	Women in Trading Insight Programme - 2027	27 May 26			07 Oct 25		Mayfair		Yes	Yes	No	No	Yes	Open to second-year students
Not Applied	Aquatic Capital Management	Quantitative Researcher, Intern (Summer 2027)	04 Apr 26			26 Aug 25		Mayfair		Yes	Yes	No	No	Yes
Not Applied	Da Vinci Trading	Quant Trading Intern (May 2027)	16 Jan 26			27 Jun 25	OA > VI > AC	Bishopsgate		Yes	Yes	Yes	No
Not Applied	DRW	Quantitative Trading/Research Analyst Intern				13 Jul 25		Bank		Yes	Yes	Optional	No
Not Applied	GSA Capital	Quantitative Reseacher - Intern				15 Jul 25		Mayfair		Yes	Yes	Optional	No	Yes
Not Applied	Castleton Commodities International	Commodities Trading Summer Analyst Internship				24 Jul 25	OA > VI > AC	Guildhall		Yes	Yes	No	No
Not Applied	Xantium	Quantitative Researcher Intern				30 Jul 25		Guildhall		Yes	Yes	Yes	No
Not Applied	DV Trading	2027 Summer Internship - Trading				01 Aug 25		London			Yes	Optional	No
Not Applied	Jump Trading	Campus Quantitative Trader (Intern)				01 Aug 25		Barbican		Yes	Yes	Optional	No
Not Applied	Jane Street	Quantitative Trader/Researcher Internship				04 Aug 25	Case Study > TI > VI > AC	Liverpool Street		Yes	Yes	No	Yes	Yes
Not Applied	Chicago Trading Company	Quant Trading Internship - Summer 2027				15 Aug 25	OA > HV > VI > AC	Bishopsgate		Yes	Yes	No	No
Not Applied	Virtu Financial	Internship - Quantitative Trading				15 Aug 25	OA > VI > VI > AC	Barbican		Yes	Yes	Optional	No	Yes
Not Applied	G-Research	Internship in Quantitative Research				22 Aug 25	OA > VI > VI > VI > AC	Soho		Yes	Yes	No	No
Not Applied	Susquehanna International Group	Internship: Summer 2027				25 Aug 25				Yes	Yes	No	No
Not Applied	IMC Trading	Trader Intern (2027)				27 Aug 25	OA > HV > TI > AC	Liverpool Street		Yes	Yes	Optional	Yes
Not Applied	Qube RT	2027 - Internship, Quantitative Research/Trading				28 Aug 25		Victoria		Yes	Yes	Optional	Yes
Not Applied	EDF Trading	Summer Internship				29 Aug 25		Victoria		Yes	Yes	No	Yes	No
Not Applied	Marshall Wace	Quant Research Intern				30 Aug 25		Knightsbridge		Yes	Yes	Optional	No
Not Applied	Tower Research Capital	Quantitative Trader/Researcher Summer Internship 2027				01 Sep 25		Monument		Yes	Yes	Optional	No
Not Applied	Synthesis	Quantitative Research Intern (Summer 2027)				02 Sep 25	TI > OA > VI	Marylebone		Yes	Yes	No	No
Not Applied	XTX Markets	Risk - Summer Intern 2027				02 Sep 25		Islington		Yes	Yes	Optional	No
Not Applied	Wintermute	Quant Research Internship (Summer 2027)				04 Sep 25		Cannon Street		Yes	Yes	No	Yes
Not Applied	Maven Securities	Trader Summer Internship 2027				07 Sep 25	OA > OA > AC	Liverpool Street		Yes	Yes	No	No	Yes
Not Applied	Shell	Assessed Internship Programme 2027				09 Sep 25		Canary Wharf Estate	HireVue Games	Yes	Yes	No	No
Not Applied	Equinor	Summer Internship 2027				16 Sep 25		Paddington	SOVA	Yes	Yes	No	Yes
Not Applied	Flow Traders	Summer Trading Internship				18 Sep 25		Shoreditch		Yes	Yes	Yes	No	Yes
Not Applied	Quantbot Technologies	Quantitative Researcher Internship - 2027				18 Sep 25		Bishopsgate		Yes	Yes	Optional	No
Not Applied	Wincent	Quant Research/Trading Internship - Summer 2027				21 Sep 25	OA > TI > VI > VI > AC			Yes	Yes	No	No	No	Based in Slovakia, open to students in UK
Not Applied	Citadel Securities	Quantitative Trading - Intern				22 Sep 25		Barbican		Yes	Yes	No	No
Not Applied	RWE	Women in Trading Summer Internship Programme				25 Sep 25		Bank	Arctic Shores	Yes	Yes	Yes	No		Only open for female applicants
Not Applied	Quadrature	Internship				30 Sep 25		Bank		Yes	Yes	Yes	No
Not Applied	StoneX	Intern – Trading & Sales (Metals)				03 Oct 25		Barbican		Yes	Yes	No	No	No
Not Applied	Bastion Trading	Trading & Quant Summer Internship 2027				06 Oct 25		Whitechapel / Spitalfields		Yes	Yes	Optional	Yes
Not Applied	Hudson River Trading	Quant Research Internship - Summer 2027				08 Oct 25		Liverpool Street		Yes	Yes	Optional	No
Not Applied	Javelin Global Commodities	Summer Internship: Commodities Trading				08 Oct 25		Belgravia		Yes	Yes	Yes	Yes
Not Applied	BP	Summer Internship - Trading & Shipping				13 Oct 25		St James's	Swift	Yes	Yes	No	No
Not Applied	Dare	Trading Summer Internship 2027				22 Oct 25		Tower Hill		Yes	Yes	Optional	No
Not Applied	Mako Trading	Summer Internship - Trading & Technology				23 Oct 25				Yes	Yes	Optional	No
Not Applied	Dare	Spring Insight Week 2027				24 Oct 25		Tower Hill		Yes	Yes	Optional	No
Not Applied	State Street	eFX Summer Internship (10 Weeks)				28 Oct 25		Canary Wharf Estate		Yes	Yes	No	No
Not Applied	BMLL	Junior Quantitative Analyst Internship - Summer 2027				04 Nov 25	TI > OA > VI > VI	Old Street		Yes	Yes	No	Yes
Not Applied	Genesis Quant Capital	Junior Quant Researcher				11 Nov 25		Bank		Yes	Yes	No	No
Not Applied	Aspect Capital	Quantitative Research Summer Intern 2027				13 Nov 25	VI > OA > VI > AC	Marylebone		Yes	Yes	Yes	No	Yes
Not Applied	Optiver	Quantitative Trading Internship				21 Nov 25	OA > OA > VI > VI > VI	St Paul's		Yes	Yes	No	No	Yes
Not Applied	MarketAxess	Quant Research Intern 2027				02 Dec 25		Barbican		Yes	Yes	Optional	No
Not Applied	SilverTide	Sales Summer Analyst				04 Dec 25		Knightsbridge		Yes	Yes	No	No
Not Applied	Liquidnet	Summer Internship 2027				09 Dec 25		Liverpool Street		Yes	Yes	No	No
Not Applied	Maven Securities	Trading Spring Week 2027				12 Dec 25		Liverpool Street		Yes	Yes	No	No	Yes	Open to penultimate-year students
Not Applied	Ripple	Quantitative Trading Intern (Summer 2027)				12 Jan 26		London		Yes	Yes	Optional	No
Not Applied	Da Vinci Trading	Quant Trading Intern (May 2028)				16 Jan 26	OA > VI > OA > VI > AC	Bishopsgate		Yes	Yes	Yes	No
Not Applied	IMC Trading	Women in Trading				16 Jan 26	VI > AC	Liverpool Street		Yes	Yes	No	Yes
Not Applied	Teza Technologies	2027 Quantitative Research Internship				20 Jan 26	VI > VI			Yes	Yes	No	Yes
Not Applied	Clarksons	2027 Broking Summer Internship (shipping & commodities)				26 Jan 26		St Katharine's & Wapping		Yes	Yes	Optional	Yes
Not Applied	Galaxy	2027 Summer Internship				03 Feb 26	HV > VI > VI > VI	London		Yes	Yes	Optional	Yes
Not Applied	ExodusPoint	Quant Internship 2027				13 Feb 26		Whitehall		Yes	Yes	Optional	No
Not Applied	Cboe Global Markets	Quantitative Analytics Intern				06 Mar 26		Monument		Yes	Yes
Not Applied	Gunvor	Analytics Intern – Power & Gas Trading				12 Mar 26	OA > VI > VI > AC	St James's		Yes	Yes	Yes	No
Not Applied	E.ON	Quantitative Risk Intern				24 Mar 26				Yes	Yes
Not Applied	Aquatic Capital Management	Quantitative Researcher, Intern (Summer 2028)				04 Apr 26		Mayfair		Yes	Yes	No	No	Yes
Not Applied	Superbet	Sports Quantitative Analyst Intern				27 Apr 26				Yes	Yes	No	No
Not Applied	Carter Jonas	2027 Summer Internship				06 Jan 26		Mayfair		Yes	Yes	Optional	Yes
Not Applied	Grosvenor	Graduate Internship Programme				28 Jan 26		Mayfair		Yes	Yes
Not Applied	Cushman & Wakefield	Summer Internship 2027				02 Feb 26		Bishopsgate		Yes	Yes	No	Yes
Not Applied	Savills	2027 Summer Scheme				02 Mar 26	TI > AC > VI	Covent Garden		Yes	Yes	No	Yes	Yes
Not Applied	The Dot Group	2027 Summer Internship Programme				09 Mar 26		Chelsea		Yes	Yes	No	Yes
Not Applied	Canary Wharf Group	Internship Programme 2027				16 Mar 26		Canary Wharf Estate		Yes	Yes	No	Yes
Not Applied	Greystar	2027 Summer Internship				18 Mar 26		Shoreditch		Yes	Yes	No	No
Not Applied	CBRE	2027 Summer Internship				27 Mar 26	OA > VI > AC	Marylebone		Yes	Yes	No	No	No
Not Applied	LCP	Consulting - Summer Internship 2027				31 Aug 25	OA > VI > AC	Soho		Yes	No	No	Yes
Not Applied	WTW	2027 Actuarial Consultant Internship Programme				31 Aug 25	OA > HV > AC	Lloyd's		Yes	Yes	No	No
Not Applied	Zurich Insurance	Summer Internship 2027				09 Sep 25		Camden		Yes	Yes	Optional	No
Not Applied	Isio	2027 Internship Programme				22 Sep 25		Barbican		Yes	Yes	No	Yes
Not Applied	Aon	Aon Summer Internship Programme 2027				24 Sep 25		Bank	Cut-e	Yes	Yes	Yes	Yes
Not Applied	AIG	2027 Summer Internship				29 Sep 25		Lloyd's		Yes	Yes	No	Yes
Not Applied	Hymans Robertson	Pensions Governance & Investment Consulting: Summer Internship				30 Sep 25		Barbican		Yes	Yes	No	Yes
Not Applied	Rothesay	Internship Programme				03 Oct 25		Bloomsbury		Yes	Yes	Yes	No
Not Applied	Arch Insurance International	2027 Summer Internship				06 Oct 25	VI	Monument		No	Yes	No	Yes
Not Applied	Mercer	Summer Internship 2027				07 Oct 25		Monument		Yes	Yes	No	No
Not Applied	AAB Group	2027 Internship Opportunities				08 Oct 25		Bank		Yes
Not Applied	Royal London	Summer Internship				08 Oct 25		Lloyd's		Yes	Yes	Yes	No
Not Applied	First Actuarial	Internship Opportunities 2027				09 Oct 25		Bloomsbury		Yes	Yes	Yes	No
Not Applied	Howden	Howden Re Summer Internship				12 Oct 25	OA > HV > AC	Aldgate		Yes	Yes	No	No
Not Applied	Hamilton Insurance Group	Hamilton Insurance Summer Internship				22 Oct 25		Lloyd's		Yes	Yes	Yes	No	No
Not Applied	Lockton	Insurance Summer Intern				24 Oct 25		Aldgate		Yes	Yes	No	No
Not Applied	Munich Re	Structured Credit Internship				02 Nov 25		Lloyd's		Yes	Yes	Optional	No
Not Applied	AXA	2027 Summer Internship				20 Nov 25	VI > VI	Bank		Yes	Yes	No	No
Not Applied	Tide Insurance	2027 Summer Placement				24 Nov 25		Clerkenwell		Yes	Yes	Optional	No
Not Applied	Allied World	Actuarial Summer Internship				25 Nov 25		Lloyd's		Yes	Yes	No	No
Not Applied	Aegon	Actuarial Intern (Summer 2027)				01 Dec 25	OA > AC	Chiswick		No	Yes	No	No	No
Not Applied	CFC	Insurance Internship - Summer 2027				05 Dec 25	AC	Bishopsgate		Yes	Yes	No	No	No	Video response as part of application
Not Applied	Barnett Waddingham	Summer Student - 2027 intake				09 Dec 25	OA > TI > AC	Barbican		Yes	Yes	No	Yes	Yes
Not Applied	Everest	2027 Underwriting Internship Programme Scheme				29 Dec 25		Lloyd's		Yes	Yes	No	No
Not Applied	HDI Global	Actuarial Internship				05 Jan 26	VI > AC	Bank		No	Yes	No	Yes
Not Applied	Tokio Marine Kiln	2027 TMK Actuarial & Analytics Internship Programme				26 Jan 26	AC	Lloyd's		Yes	Yes			Yes
Not Applied	Legal & General	Intern Programme 2027				28 Jan 26	OA > HV > AC	Bank		Yes	No	No	No
Not Applied	Convex Insurance	Summer Intern				02 Feb 26	VI > AC	Lloyd's		Yes	Yes	No	No	No	TikTok video as part of application
Not Applied	Just	Actuarial Summer Intern (July 2027)				20 Feb 26		Cannon Street		Yes	Yes	No	No
Not Applied	NFU Mutual	2027 Summer Internship Programme				27 Feb 26	OA > VI > AC			Yes	Yes	Optional	Yes
Not Applied	Swiss Re	Underwriting Administration Intern				03 Mar 26		Aldgate		Yes	Yes
Not Applied	Pension Insurance Corporation	Summer Internship				06 Mar 26		Barbican		Yes	Yes	No	No
Not Applied	Canada Life	Actuarial Intern				11 Mar 26		Bishopsgate
Not Applied	Ryan Specialty	Summer Underwriting Internship				11 Mar 26				Yes	Yes	No	No
Not Applied	Aventum Group	Underwriting Assistant Intern				29 Mar 26		Monument		Yes	Yes	Optional	Optional
Not Applied	Markel	2027 Summer Internship Programme				30 Mar 26	OA > HV > TI > AC	Lloyd's		Yes	Yes	No	No
Not Applied	Enstar Group	Summer Internship Programme 2027				09 Apr 26		Aldgate		Yes	No	No	No
Not Applied	Grant Thornton	Internship Programme (Summer 2027)				01 Sep 25		Liverpool Street	Kenexa	Yes	Yes
Not Applied	Gartner	Account Management Internship, Summer 2027				07 Sep 25		Temple		Yes	Yes	No	No
Not Applied	Johnston Carmichael	Summer Internship - 2027				15 Sep 25		Bank		Yes
Not Applied	S&W	Internship Programme - July 2027				19 Sep 25		Barking		Yes	Yes	Optional	No
Not Applied	GPFS	Accounting Internship - Summer 2027				23 Sep 25		Whitechapel / Spitalfields		Yes	Yes	No	No		Video responses as part of application
Not Applied	Azets	Corporate Finance Summer Intern				01 Oct 25		Cannon Street		Yes	Yes	No	No
Not Applied	P&G	Finance & Accounting Summer Internship 2027				01 Oct 25		London	P&G Prep	Yes	Yes	No	No
Not Applied	PKF Littlejohn	Summer Internship 2027				01 Oct 25		Canary Wharf Estate		Yes	Yes	No	No
Not Applied	EQ	Accounting Internship				20 Oct 25		Covent Garden		Yes	Yes	Optional	No	No
Not Applied	Marsh McLennan	Summer Internship 2027				20 Jan 26		Monument		Yes
Not Applied	Midland Heart	Management Accountant - Internship (Summer)				20 Jan 26	HV > AC > VI			Yes	Yes	No	Yes
Not Applied	Legal & General	Intern Programme 2027				28 Jan 26	OA > HV > AC	Bank		Yes	No	No	No
Not Applied	RSM	Internship 2027				29 Jan 26		Chancery Lane		Yes	Yes
Not Applied	CT: Accountants Advisers	Summer Placement Programme 2027				30 Jan 26				Yes	Yes	Yes	No
Not Applied	Saffery	Summer Internship - June 2027				02 Feb 26	OA > VI > AC	Blackfriars		Yes	Yes	No	Yes	Yes
Not Applied	PKF Smith Cooper	Internship - Summer 2027				23 Feb 26		Southwark		Yes	Yes	Optional	Yes
Not Applied	Dimensional Fund Advisors	Accountancy Internship, Summer 2027				02 Mar 26		Camden		Yes	Yes
Not Applied	Menzies	Summer Internship				02 Mar 26	OA > VI > AC	Guildhall		Yes	Yes	Yes	No	No
Not Applied	Audit Scotland	Summer Internship in Audit (2027)				09 Mar 26	OA > VI				Yes	Optional	No	No
Not Applied	Charities Aid Foundation	Summer 2027 Internship				19 Mar 26		Bishopsgate			Yes	Yes	No	No
Not Applied	Ryan	Ryan Tax Internship Programme				24 Mar 26		Covent Garden		Yes	Yes
Not Applied	Revolut	Internship Programme 2027	29 May 26			15 Jun 25		Canary Wharf Estate		Yes	Yes	No	No
Not Applied	Apple	Finance Development Program (FDP) - Internship - Summer 2027				02 Jul 25		Covent Garden		Yes	Yes	Yes	No
Not Applied	TikTok	Intern, 2027 Summer				22 Aug 25		Barbican		Yes	Yes	No	No
Not Applied	London Stock Exchange Group	Summer Internship (2027)				12 Sep 25	OA > HV > AC	Shoreditch	SHL	Yes	Yes	No	No
Not Applied	American Express	Campus - Internship Programme				15 Sep 25		Belgravia		Yes	Yes	No	No	No
Not Applied	Frontier Economics	2027 Economic Intern (Short-term)				15 Sep 25		Shoreditch		Yes	Yes	No	Yes
Not Applied	Google	Business Analyst Intern, 2027				15 Sep 25		Covent Garden		Yes	Yes	Optional	No
Not Applied	Tencent	Business Development Intern				15 Sep 25		Shoreditch		Yes	Yes	No	No	No
Not Applied	BAE Systems	Summer Intern				17 Sep 25		St James's		Yes	No	No	No
Not Applied	Visa	Consulting & Analytics Intern				17 Sep 25	OA > OA > VI > AC	St James's		Yes	Yes	Optional	No
Not Applied	Tesco	Finance Internship				22 Sep 25		Clerkenwell		Yes	Yes	No	No
Not Applied	Lenovo	Business Operations Intern, EMEA MBG				26 Sep 25				Yes	Yes	Optional	No
Not Applied	Centrica	Finance Summer Internship				01 Oct 25		Mayfair		Yes	Yes	No	No	Yes
Not Applied	Government Economic Service	Summer Placement Scheme				02 Oct 25	OA > VI	Covent Garden		Yes	No	No	Yes
Not Applied	Moody's	Pricing and Packaging Strategy Intern				02 Oct 25		Canary Wharf Estate		Yes	Yes	No	No
Not Applied	Liberty Global	Finance Intern				03 Oct 25	OA > VI > TI > AC	Chelsea		Yes	Yes	No	No
Not Applied	Sky	Summer Internship 2027				05 Oct 25		Covent Garden		Yes	Yes	No	No	No
Not Applied	Capital One	Strategy Analyst Intern				06 Oct 25		Darlington	Listen Platform	Yes	Yes	No	No
Not Applied	NCR Atleos	Finance Internship - Summer 2027 (12 Weeks)				06 Oct 25		Camden		Yes	Yes	No	No
Not Applied	Financial Conduct Authority	2027 Summer Internship				08 Oct 25		Stratford Cross		Yes	Yes	No	No
Not Applied	The Wall Street Journal	Business News Internship (Summer 2027)				09 Oct 25		Fitzrovia		Yes	Yes	Yes	No
Not Applied	Tradeweb	2027 Summer Internship Program				12 Oct 25		Barbican		Yes	Yes	Optional	No
Not Applied	ICE	Summer Internship Program 2027				13 Oct 25		St Paul's		Yes	Yes	No	Yes
Not Applied	Network Rail	Finance Summer Placement				17 Oct 25		Blackfriars		Yes
Not Applied	Coinbase	Internal Audit Intern				24 Oct 25		Clerkenwell		Yes	Yes	Optional	No
Not Applied	Private Equity Insights	Global Internship Program				27 Oct 25		Victoria		Yes	Yes	Optional	No
Not Applied	Inverto	Summer internship: Procurement & supply chain consulting				28 Oct 25		Fitzrovia		Yes	Yes	No	Yes
Not Applied	Bank of England	Penultimate Year Internship Programme				03 Nov 25		Bank	Talent-Q	Yes	Yes	Optional	Yes	Yes
Not Applied	British Airways	Summer Internship				03 Nov 25		Hounslow		Yes	No	No	No
Not Applied	WeChat Pay	Business Development Intern (Chinese speaking)				04 Nov 25		London		Yes	Yes	No	No		Chinese required
Not Applied	Severn Trent	Finance Summer Placement				14 Nov 25				No	Yes	Optional	No
Not Applied	AlphaSights	Insight Days, Client Service				18 Nov 25	VI	Blackfriars		Yes	Yes	Optional	No	Yes	Can fast-track interview process for full-time positions
Not Applied	S&P Global	2027 Summer Internship				19 Nov 25		Barbican		Yes	Yes	No	No
Not Applied	TP ICAP	Summer Internship 2027				20 Nov 25		Liverpool Street		Yes	Yes	No	No	No
Not Applied	Amazon	Financial Analyst Intern				21 Nov 25		St Paul's		Yes	Yes	No	No
Not Applied	Allianz Insurance	Summer Intern 2027				22 Dec 25	VI		Allianz Prep	Yes
Not Applied	AstraZeneca	Finance Planning & Reporting Internship				06 Jan 26		Islington		Yes	Yes	No	Yes
Not Applied	Baker Hughes	Emerging Talent - Finance 2027 Opportunities				09 Jan 26		Hammersmith		Yes	Yes	No	No
Not Applied	EBRD	Summer Intern, Economics				09 Jan 26				Yes	Yes	Optional	No
Not Applied	Dow Jones	Summer 2027 Internship				12 Jan 26		Southwark		Yes	Yes	Yes	No
Not Applied	Lendable	Lendable				13 Jan 26	OA > VI > VI > AC	Shoreditch		Yes	Yes	No	Yes
Not Applied	Copper.co	Summer Internship 2027				14 Jan 26	VI > AC	Soho		Yes	Yes	Optional	No
Not Applied	FactSet	Internship (Summer 2027)				14 Jan 26		Shoreditch		Yes	Yes	No	No	No
Not Applied	Bloomberg	2027 Analytics & Sales Summer Internship				16 Jan 26		Bank	Plum	Yes	Yes	Optional	Yes	Yes	Spanish speakers only
Not Applied	Blockchain.com	Finance Summer Intern				29 Jan 26		Clerkenwell		Yes	Yes	No	No
Not Applied	Uber	2027 Business Development Intern				29 Jan 26		Whitechapel / Spitalfields		Yes	Yes
Not Applied	British Business Bank	Summer Internship Programme 2027				04 Feb 26				Yes	Yes	No	Yes
Not Applied	Forvis Mazars	Summer Internship 2027				16 Feb 26		St Paul's		Yes	No	No	Yes
Not Applied	Saltgate	Summer Programme 2027				16 Feb 26	AC	Guildhall		No	Yes	Yes	No
Not Applied	Natrium Capital	Chemicals M&A Research Analyst Intern				19 Feb 26		Bloomsbury		Yes	Yes	Yes			3rd year Chemistry or ChemEng Masters students only
Not Applied	L'Oréal	Finance Summer Internship 2027				02 Mar 26		Shepherd's Bush		Yes	Yes	Optional
Not Applied	Oracle	Financial Analyst Intern				03 Mar 26		Liverpool Street		Yes	Yes	Optional	No
Not Applied	Arkle Finance	Summer Internship Programme 2027				06 Mar 26	AC			No	Yes	Yes	No
Not Applied	Nationwide	2027 Summer Internship				11 Mar 26		Covent Garden		Yes	Yes	No	No
Not Applied	Citco	12 Week Fund Services Internship				16 Mar 26		Mayfair		Yes	Yes	Optional	No
Not Applied	Hiscox	2027 Claims Summer Intern				18 Mar 26		Bishopsgate		Yes	Yes	No	Yes
Not Applied	Ithaca Energy	Finance Intern				20 Mar 26		Islington		Yes	Yes	No	No
Not Applied	GLG	GLG London Summer Internship				23 Mar 26		Fitzrovia		Yes	Yes	No	No
Not Applied	Waters Corporation	M&A and Strategic Finance, Summer Intern				24 Mar 26		Borehamwood		Yes	Yes	No	No
Not Applied	Macro Hive	2027 Summer Internship – Sales & Trading				15 Apr 26		Mayfair		Yes	Yes	No	No
Not Applied	General Electric	Capital Markets Intern				29 Apr 26				Yes	Yes	No	No
Not Applied	AJ Bell	Investments Internship 2027 - 4 Week Placement					AC	Southwark		No	Yes	Yes	No	Yes
